# time	cmd_angle	cmd_speed	odom_v(m/s)	odom_omega(rad/s)	R(m)
1779638912.808	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638912.908	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638913.008	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638913.108	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638913.208	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638913.308	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638913.408	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638913.508	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638913.608	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638913.708	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638913.808	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638913.908	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638914.008	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638914.108	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638914.208	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638914.309	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638914.408	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638914.508	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638914.608	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638914.708	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638914.808	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638914.908	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638915.008	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638915.108	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638915.208	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638915.308	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638915.408	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638915.508	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638915.608	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638915.708	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638915.808	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638915.908	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638916.009	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638916.108	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638916.208	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638916.308	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638916.408	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638916.508	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638916.608	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638916.708	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638916.808	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638916.908	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638917.008	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638917.108	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638917.208	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638917.308	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638917.408	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638917.508	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638917.608	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638917.708	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638917.808	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638917.908	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638918.008	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638918.108	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638918.208	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638918.308	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638918.408	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638918.508	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638918.608	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638918.708	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638918.808	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638918.908	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638919.008	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638919.108	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638919.208	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638919.308	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638919.408	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638919.508	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638919.608	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638919.708	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638919.808	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638919.908	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638920.008	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638920.108	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638920.208	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638920.308	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638920.408	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638920.508	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638920.608	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638920.708	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638924.359	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638924.408	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638924.508	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638924.608	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638924.708	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638924.808	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638924.908	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638925.008	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638925.108	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638925.208	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638925.308	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638925.408	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638925.508	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638925.608	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638925.708	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638925.808	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638925.908	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638926.008	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638926.108	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638926.208	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638926.308	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638926.408	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638926.508	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638926.608	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638926.708	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638926.808	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638926.908	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638927.008	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638927.108	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638927.208	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638927.308	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638927.408	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638927.508	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638927.608	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638927.708	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638927.808	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638927.908	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638928.008	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638928.108	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638928.208	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638928.308	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638928.408	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638928.508	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638928.608	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638928.708	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638928.808	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638928.908	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638929.008	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638929.108	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638929.208	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638929.308	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638929.408	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638929.508	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638929.608	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638929.708	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638929.808	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638929.908	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638930.008	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638930.108	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638930.208	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638930.308	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638930.408	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638930.508	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638930.608	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638930.708	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638930.808	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638930.908	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638931.008	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638931.108	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638931.208	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638931.308	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638931.408	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638931.508	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638931.608	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638931.708	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638931.808	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638931.908	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638932.008	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638932.108	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638932.208	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638932.308	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638932.408	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638932.508	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638932.608	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638932.708	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638932.808	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638932.908	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638933.008	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638933.108	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638933.208	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638933.308	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638933.408	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638933.508	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638933.608	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638933.708	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638933.808	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638933.908	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638934.008	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638934.108	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638934.208	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638934.308	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638934.408	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638934.508	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638934.608	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638934.708	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638934.808	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638934.908	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638935.008	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638935.108	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638935.208	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638935.308	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638935.408	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638935.508	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638935.608	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638935.708	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638935.808	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638935.908	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638936.008	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638936.108	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638936.208	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638936.308	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638936.408	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638936.508	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638936.608	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638936.708	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638936.808	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638936.908	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638937.008	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638937.108	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638937.208	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638937.308	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638937.408	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638937.508	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638937.608	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638937.708	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638937.808	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638937.908	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638938.008	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638938.108	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638938.208	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638938.308	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638938.408	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638938.508	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638938.608	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638938.708	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638938.808	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638938.908	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638939.008	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638939.108	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638939.208	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638939.308	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638939.408	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638939.508	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638939.608	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638939.708	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638939.808	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638939.908	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638940.008	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638940.108	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638940.208	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638940.308	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638940.408	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638940.508	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638940.608	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638940.708	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638940.808	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638940.908	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638941.008	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638941.108	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638941.208	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638941.308	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638941.408	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638941.508	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638941.608	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638941.708	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638941.808	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638941.908	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638942.008	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638942.108	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638942.208	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638942.308	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638942.408	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638942.508	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638942.608	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638942.708	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638942.808	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638942.908	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638943.008	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638943.108	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638943.208	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638943.308	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638943.408	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638943.508	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638943.608	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638943.708	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638943.808	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638943.908	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638944.008	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638944.108	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638944.208	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638944.308	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638944.408	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638944.508	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638944.608	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638944.708	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638944.808	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638944.908	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638945.008	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638945.108	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638945.208	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638945.308	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638945.408	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638945.508	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638945.608	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638945.708	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638945.808	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638945.908	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638946.008	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638946.108	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638946.208	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638946.308	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638946.408	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638946.508	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638946.608	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638946.708	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638946.808	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638946.908	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638947.008	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638947.108	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638947.208	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638947.308	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638947.408	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638947.508	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638947.608	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638947.708	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638947.808	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638947.908	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638948.008	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638948.108	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638948.208	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638948.308	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638948.408	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638948.508	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638948.608	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638948.708	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638948.808	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638948.908	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638949.008	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638949.108	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638949.208	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638949.308	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638949.408	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638949.508	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638949.608	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638949.708	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638949.808	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638949.908	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638950.008	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638950.108	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638950.208	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638950.308	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638950.408	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638950.508	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638950.608	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638950.708	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638950.808	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638950.908	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638951.008	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638951.108	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638951.208	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638951.308	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638951.408	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638951.508	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638951.609	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638951.708	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638951.808	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638951.908	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638952.008	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638952.108	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638952.208	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638952.308	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638952.408	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638952.508	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638952.608	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638952.708	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638952.808	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779638952.908	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
